"","site","timepoint","genotype","array","tag_number","number_branches","sa","volume","tle","sav","breakage","growth","initial_tle","initial_sa","initial_vol","initial_sav"
"351","Daves","T1","7","20","200",1,35.743416,10.543445,9.566206,3.390107882196,0,2.186013,7.380193,24.4970518937503,6.02454902033764,4.06620509038159
"352","Looe","T1","1","1","7",0,10.80739,2.539223,3.538812,4.25617994165932,0,-2.880111,6.418923,16.6182386777574,3.60207149470096,4.61352271941427
"353","Looe","T1","44","1","8",0,37.006336,11.20496,9.08676,3.30267452985107,0,-0.668787,9.755547,32.930587926239,7.89758823205133,4.16970180752074
"354","Looe","T1","36","1","9",1,47.086426,15.693013,10.427179,3.0004707190391,0,1.448265,8.978914,39.5794758223108,11.2781195691377,3.50940381325794
"355","Looe","T1","3","1","10",0,11.461655,4.182313,3.54384,2.74050627009504,5,-2.537717,6.081557,16.3260820684867,3.43354609683336,4.75487487514546
"356","Looe","T1","31","2","13",2,31.779095,9.311156,9.719094,3.41301284179966,0,2.220017,7.499077,23.0373037969593,5.34791981492587,4.30771301631393
"357","Looe","T1","50","2","14",0,18.257015,6.348895,4.836176,2.8756208757587,0,-3.786872,8.623048,28.2963066681588,5.74704857481806,4.92362406542817
"358","Looe","T1","3","2","17",2,34.959736,8.75993,9.745431,3.99086933343075,0,1.558719,8.186712,25.1183676880221,5.11935164940668,4.9065525105964
"359","Looe","T1","7","2","18",3,48.566368,18.294244,11.784023,2.65473489913002,0,3.382245,8.401778,36.1738853884279,11.3541404165822,3.18596424398605
"360","Looe","T1","36","2","19",2,46.525528,13.473049,11.219737,3.45322933212816,0,0.78828,10.431457,42.2135108036163,9.45777240418876,4.46336716507582
"361","Looe","T1","13","3","22",0,5.071473,1.302356,2.330717,3.89407581337207,5,-4.011387,6.342104,17.7303846858281,3.70331688577662,4.78770389699176
"362","Looe","T1","50","3","24",0,18.370447,6.84569,5.06851,2.683505534139,5,-3.502496,8.571006,27.1686084319059,6.38178125765401,4.257213986976
"363","Looe","T1","31","3","27",4,23.983887,5.742511,9.312323,4.17655046720851,0,1.757261,7.555062,20.0935818718479,3.87412373621288,5.18661334536779
"364","Looe","T1","1","3","29",0,27.146021,7.548593,8.097059,3.59616964379984,0,0.947509,7.14955,20.569193177109,4.44066274941443,4.63200975571076
"365","Looe","T1","36","3","30",2,46.83419,14.004825,12.781368,3.34414674942386,0,2.616101,10.165267,32.3393480998902,7.59521854725886,4.2578561628831
"366","Looe","T1","41","4","31",0,9.267052,2.584831,3.258659,3.58516746355951,5,-6.22267,9.481329,25.7426814630113,4.79130486548354,5.37279137640792
"367","Looe","T1","50","4","32",0,7.835121,2.641344,3.45788,2.96633872755688,0,-4.858593,8.316473,24.7531848746972,4.95485645250385,4.99574207890294
"368","Looe","T1","44","4","34",3,35.427418,8.965813,11.281022,3.95138934974441,0,2.551257,8.729765,29.2589753717227,6.96643615279759,4.19999189398626
"369","Looe","T1","36","4","35",0,8.468132,2.375182,2.948893,3.56525605195728,5,-5.784838,8.733731,26.0720226175571,5.65220144785539,4.61271999203949
"370","Looe","T1","62","4","36",2,34.594418,11.720816,10.325873,2.95153665069053,0,1.271587,9.054286,31.2221568016546,7.88735549819184,3.95850761498099
"371","Looe","T1","1","4","40",0,10.487484,3.423063,3.36048,3.06377183242026,5,-4.878939,8.239419,26.2306148438811,5.69472068566005,4.60612842872746
"372","Looe","T1","31","5","41",2,35.784378,9.610044,11.955843,3.72364351297455,0,3.923329,8.032514,20.2922105099042,3.88074492938708,5.22894724573129
"373","Looe","T1","44","5","42",0,46.907261,14.416803,11.670676,3.2536520752902,0,2.062668,9.608008,30.8752489841031,7.31096867084583,4.22314064991487
"374","Looe","T1","50","5","43",0,35.937489,10.396668,9.596241,3.45663524121382,0,0.562246999999999,9.033994,27.3280115780706,5.87915590202308,4.64828829741813
"375","Looe","T1","36","5","45",2,63.915806,20.790739,13.503552,3.07424406607192,0,3.421289,10.082263,36.2926848018791,9.56812106969615,3.79308377658641
"376","Looe","T1","13","5","47",0,22.475918,5.724079,8.349008,3.92655621978662,0,0.449070999999999,7.899937,23.6974944704524,5.14571875691691,4.60528365227852
"377","Looe","T1","41","5","49",4,41.241703,9.988583,13.715979,4.12888424714497,0,4.156192,9.559787,27.2416280566496,5.67828564540873,4.79750927618026
"378","Looe","T1","3","5","50",3,32.26796,8.613577,10.445811,3.74617420846183,0,2.737967,7.707844,20.7692846624078,4.14091045031751,5.01563241021435
"379","Looe","T1","50","6","51",3,43.588802,13.273894,12.345712,3.28379916247636,0,4.167771,8.177941,24.7855203955821,5.37328551239091,4.61273095174752
"380","Looe","T1","41","6","52",3,34.759983,9.465595,11.438382,3.67224490378048,0,3.20492,8.233462,19.0842916892436,3.26581485853648,5.84365388606134
"381","Looe","T1","13","6","53",6,43.859386,13.442763,14.464041,3.26267643043324,0,6.439546,8.024495,23.8971180537356,5.28983647593163,4.51755326699903
"382","Looe","T1","62","6","54",5,57.091125,17.627273,15.95205,3.2387950762435,0,6.968441,8.983609,34.3041970621696,8.6190161215114,3.98005950778453
"383","Looe","T1","44","6","55",1,17.494953,6.616544,4.781119,2.64412252076008,5,-5.791678,10.572797,30.6457253044563,5.9915776937593,5.1148006202734
"384","Looe","T1","7","6","56",0,27.363729,8.4259,7.708377,3.24757343429189,0,1.195628,6.512749,21.8217135451146,5.02342508338408,4.34399103856332
"385","Looe","T1","36","6","57",1,51.547001,16.821196,12.989437,3.06440760811538,0,2.86451,10.124927,34.5572948165268,7.99713843643761,4.32120752831692
"386","Looe","T1","31","6","58",0,4.27561,1.492453,2.611552,2.86482053371195,5,-5.202126,7.813678,24.654536659679,5.22683057775462,4.71691903782162
"387","Looe","T1","3","6","59",0,31.16888,9.383396,8.590261,3.32170570228519,0,1.88409,6.706171,17.1033685617693,3.09149339758149,5.53239692348993
"388","Looe","T1","1","6","60",0,34.373749,10.427292,8.945619,3.29651735081361,0,1.139592,7.806027,23.8331729613347,5.31921476250637,4.48058106796664
"389","Looe","T1","44","7","61",1,47.239841,15.846803,10.848495,2.98103289351171,0,2.043267,8.805228,29.7395498165956,6.85263675989234,4.3398695799342
"390","Looe","T1","13","7","62",3,36.163883,9.940755,11.52547,3.63794128313191,0,4.749589,6.775881,20.6740965276247,4.59931599018905,4.49503721243012
"391","Looe","T1","50","7","63",1,18.904572,5.899205,5.51826,3.20459655156924,1,-2.845268,8.363528,26.6654064621283,5.73155532654171,4.65238577365659
"392","Looe","T1","1","7","64",2,27.538147,7.195716,9.059238,3.82701971561968,0,2.212832,6.846406,21.3633449160519,5.08744079477169,4.19923214399013
"393","Looe","T1","7","7","66",0,29.4513,8.927819,7.361899,3.29882359846229,0,0.65993,6.701969,20.7261991003516,4.95306054077341,4.18452367576256
"394","Looe","T1","41","7","68",2,33.420769,8.902079,10.490696,3.75426560469751,0,1.978131,8.512565,26.8170960078179,5.96030737984449,4.49928070798886
"395","Looe","T1","3","7","69",2,44.64798,14.556167,10.405348,3.06728962370382,0,2.170016,8.235332,23.7029672870463,5.1338940831419,4.61695681741456
"396","Looe","T1","62","8","73",5,42.073643,12.907367,12.749685,3.25966116869537,0,3.858205,8.89148,27.5717484947439,6.13091785126947,4.4971648884571
"397","Looe","T1","31","8","75",2,25.996738,7.46622,7.995565,3.48191427522896,0,1.512979,6.482586,21.8304954994045,4.88924590251976,4.46500256576454
"398","Looe","T1","36","8","77",0,16.315872,5.427978,3.362377,3.0058839589991,5,-6.25561,9.617987,37.2193708291076,8.47005249965238,4.39423142071848
"399","Looe","T1","41","8","80",1,40.843174,10.510531,11.693777,3.88592869380243,0,2.050037,9.64374,29.6506949699016,6.11702777683772,4.84723889634353
"400","Looe","T1","3","9","81",0,19.045889,4.327088,5.672073,4.40154880141102,0,-1.146379,6.818452,21.0449359926647,4.63579155432954,4.53966399179662
"401","Looe","T1","62","9","82",0,4.992687,13.423357,4.144334,0.371940267997044,5,-4.635448,8.779782,30.0785935815889,7.2896886292684,4.126183587708
"402","Looe","T1","13","9","83",0,12.355153,3.983486,3.716092,3.10159317743303,1,-4.20851,7.924602,22.9870435137453,4.72142343525853,4.86866806778719
"403","Looe","T1","50","9","84",2,40.585434,12.299119,12.22441,3.29986513668174,0,3.053524,9.170886,32.3937865302782,7.42092757841196,4.36519372921981
"404","Looe","T1","1","9","85",0,18.629633,6.634934,6.169261,2.80780984407682,0,-3.415328,9.584589,27.2595020144296,5.65564077982037,4.81987860892668
"405","Looe","T1","31","9","86",0,7.164801,2.367634,3.493364,3.02614382121561,5,-3.768075,7.261439,17.4892855211077,2.76491838187636,6.32542560234232
"406","Looe","T1","36","9","87",1,46.448235,15.011878,10.155719,3.09409888622862,0,-0.598001,10.75372,35.7340346986969,8.63039663498361,4.14048579805102
"407","Looe","T1","44","9","88",1,54.134998,17.883762,12.830435,3.02704755297012,0,1.80555,11.024885,38.4579567361006,8.96135230523438,4.29153496327079
"408","Looe","T1","7","9","89",0,27.097927,10.390704,6.489903,2.60790096609431,0,-0.41497,6.904873,23.9297130936483,5.92263407586855,4.04038351637299
"409","Looe","T1","41","9","90",0,7.115472,2.513213,2.744694,2.83122520852789,5,-7.121921,9.866615,28.945737730506,5.8352315965764,4.96051223527937
"410","Looe","T1","62","10","91",3,49.134659,17.51049,13.752515,2.80601279575843,0,3.007088,10.745427,37.4455632099027,8.77939015756466,4.26516677558044
"411","Looe","T1","1","10","93",0,13.338959,4.165022,4.358099,3.20261429591488,1,-2.236972,6.595071,17.9564525096732,3.79666072163348,4.72953835652389
"412","Looe","T1","3","10","94",0,11.335056,3.037852,3.599123,3.73127328125267,5,-3.002524,6.601647,19.3164723074902,3.86328074582861,5.00001775132373
"413","Looe","T1","41","10","95",0,13.029109,4.799834,4.515375,2.71449158450063,5,-4.995901,9.511276,27.8735093827533,5.35477415384437,5.20535667461193
"414","Looe","T1","7","10","96",0,24.338367,7.382648,7.221942,3.29669882676243,0,0.089467,7.132475,21.9416041656352,4.63679293639512,4.73206469786716
"415","Looe","T1","13","10","97",4,31.990791,8.718741,10.66518,3.66919845422636,0,2.916558,7.748622,24.0545807292827,5.15306750837423,4.66801195408204
"416","Looe","T1","31","10","98",0,7.757694,2.63978,3.393451,2.93876535165809,5,-4.127236,7.520687,19.758827340769,3.77861713654362,5.22911600375654
"417","Looe","T1","36","10","99",5,60.004448,20.517698,16.206295,2.92452145459983,0,6.126095,10.0802,34.0877717850934,8.07464735644331,4.22158024745098
"418","Looe","T1","50","10","100",3,48.095222,13.464642,13.753115,3.57196440870838,0,4.808645,8.94447,27.0625731138853,5.53324787479371,4.890902002993
"419","Daves","T0","3","11","107",0,20.5802972503586,4.18443849203534,7.475078,4.91829364669385,0,NA,7.475078,20.5802972503586,4.18443849203534,4.91829364669385
"420","Daves","T0","13","11","109",0,27.8597128742587,6.04770577855314,9.430051,4.60665811042876,0,NA,9.430051,27.8597128742587,6.04770577855314,4.60665811042876
"421","Daves","T0","1","11","102",0,22.9606301329214,4.75752476417912,8.351011,4.8261714380972,0,NA,8.351011,22.9606301329214,4.75752476417912,4.8261714380972
"422","Daves","T0","41","11","105",0,9.74866071992688,3.51542136052536,7.431202,2.77311301268022,0,NA,7.431202,9.74866071992688,3.51542136052536,2.77311301268022
"423","Daves","T0","36","11","110",0,31.0125342872708,8.06888562325063,8.522375,3.84347179217756,0,NA,8.522375,31.0125342872708,8.06888562325063,3.84347179217756
"424","Daves","T0","44","11","108",0,20.5500941399539,3.95332899561469,7.973911,5.19817454169626,0,NA,7.973911,20.5500941399539,3.95332899561469,5.19817454169626
"425","Daves","T0","50","11","104",0,24.5353921686867,5.26948328471965,8.368973,4.65612866442408,0,NA,8.368973,24.5353921686867,5.26948328471965,4.65612866442408
"426","Daves","T0","7","11","106",0,34.4990441074236,9.33247431718544,9.553802,3.69666638609385,0,NA,9.553802,34.4990441074236,9.33247431718544,3.69666638609385
"427","Daves","T0","31","11","101",0,30.0083273198635,6.8979917473096,9.973947,4.35029910431069,0,NA,9.973947,30.0083273198635,6.8979917473096,4.35029910431069
"428","Daves","T0","44","12","114",0,27.848955960527,3.03467540710448,8.069067,9.17691424108482,0,NA,8.069067,27.848955960527,3.03467540710448,9.17691424108482
"429","Daves","T0","7","12","111",0,34.0759634502606,10.3303997036779,8.356634,3.29861035658947,0,NA,8.356634,34.0759634502606,10.3303997036779,3.29861035658947
"430","Daves","T0","1","12","113",0,22.4773807334876,4.91972201116134,7.770432,4.56883146700024,0,NA,7.770432,22.4773807334876,4.91972201116134,4.56883146700024
"431","Daves","T0","41","12","112",0,25.146653822757,5.49549323759106,8.595634,4.57586839535079,0,NA,8.595634,25.146653822757,5.49549323759106,4.57586839535079
"432","Daves","T0","3","12","117",0,22.0372753310957,4.77719297890572,7.280578,4.61301760854209,0,NA,7.280578,22.0372753310957,4.77719297890572,4.61301760854209
"433","Daves","T0","13","12","120",0,19.9860975372938,3.74922701844874,7.824861,5.33072482379665,0,NA,7.824861,19.9860975372938,3.74922701844874,5.33072482379665
"434","Daves","T0","31","12","116",0,23.3538523055691,4.86459893057916,7.548528,4.80077651597656,0,NA,7.548528,23.3538523055691,4.86459893057916,4.80077651597656
"435","Daves","T0","36","12","118",0,25.2819778429058,5.62479525434043,8.524968,4.49473744371348,0,NA,8.524968,25.2819778429058,5.62479525434043,4.49473744371348
"436","Daves","T0","50","12","119",0,20.2484216960386,4.03210971525232,7.416405,5.02179333549497,0,NA,7.416405,20.2484216960386,4.03210971525232,5.02179333549497
"437","Daves","T0","1","13","128",0,29.4044354529619,6.6699316936951,8.849915,4.40850623414285,0,NA,8.849915,29.4044354529619,6.6699316936951,4.40850623414285
"438","Daves","T0","36","13","122",0,32.5235251449308,8.38453303344351,8.965698,3.87899063850112,0,NA,8.965698,32.5235251449308,8.38453303344351,3.87899063850112
"439","Daves","T0","31","13","130",0,32.8587360786967,8.04908212594432,9.212535,4.0822960387973,0,NA,9.212535,32.8587360786967,8.04908212594432,4.0822960387973
"440","Daves","T0","13","13","127",0,20.9653787519652,3.92822678526929,7.696587,5.33711007485226,0,NA,7.696587,20.9653787519652,3.92822678526929,5.33711007485226
"441","Daves","T0","41","13","124",0,24.2310419226689,4.70079960046724,8.562816,5.15466388319562,0,NA,8.562816,24.2310419226689,4.70079960046724,5.15466388319562
"442","Daves","T0","7","13","121",0,21.6401670574162,4.81357589747307,6.83135,4.49565302767458,0,NA,6.83135,21.6401670574162,4.81357589747307,4.49565302767458
"443","Daves","T0","44","13","125",0,24.4596047853133,4.82673074662361,9.037957,5.06753039879492,0,NA,9.037957,24.4596047853133,4.82673074662361,5.06753039879492
"444","Daves","T0","50","13","129",0,26.5509187035609,5.82834358208435,8.098215,4.55548275931696,0,NA,8.098215,26.5509187035609,5.82834358208435,4.55548275931696
"445","Daves","T0","62","13","126",0,22.178668938838,4.65453222554993,7.480359,4.7649619476461,0,NA,7.480359,22.178668938838,4.65453222554993,4.7649619476461
"446","Daves","T0","3","13","123",0,24.6831283229792,5.54590563719848,8.112431,4.45069388801355,0,NA,8.112431,24.6831283229792,5.54590563719848,4.45069388801355
"447","Daves","T0","31","14","139",0,34.2416814897365,8.18917876667028,10.415485,4.18133276429368,0,NA,10.415485,34.2416814897365,8.18917876667028,4.18133276429368
"448","Daves","T0","50","14","140",0,22.0407306389705,4.17314577013915,8.126271,5.28156260360766,0,NA,8.126271,22.0407306389705,4.17314577013915,5.28156260360766
"449","Daves","T0","41","14","135",0,18.4478473091233,3.40072155783912,6.942979,5.4246862012559,0,NA,6.942979,18.4478473091233,3.40072155783912,5.4246862012559
"450","Daves","T0","13","14","134",0,23.8695935623624,5.59941405640383,7.383592,4.26287345817259,0,NA,7.383592,23.8695935623624,5.59941405640383,4.26287345817259
"451","Daves","T0","36","14","138",0,28.9114190143943,6.76355873127702,7.994432,4.27458682079568,0,NA,7.994432,28.9114190143943,6.76355873127702,4.27458682079568
"452","Daves","T0","3","14","137",0,25.6897789503459,5.80487139696265,8.584842,4.42555522656158,0,NA,8.584842,25.6897789503459,5.80487139696265,4.42555522656158
"453","Daves","T0","7","14","136",0,29.7453086864906,8.29250208455692,7.428431,3.58701250638033,0,NA,7.428431,29.7453086864906,8.29250208455692,3.58701250638033
"454","Daves","T0","44","14","131",0,30.2799514343061,6.93785997954558,9.347461,4.36445121746165,0,NA,9.347461,30.2799514343061,6.93785997954558,4.36445121746165
"455","Daves","T0","7","15","141",0,33.9983081005932,9.97207316385474,8.732853,3.40935205167017,0,NA,8.732853,33.9983081005932,9.97207316385474,3.40935205167017
"456","Daves","T0","13","15","147",0,22.537253906638,4.22018137294632,8.219241,5.34035196949452,0,NA,8.219241,22.537253906638,4.22018137294632,5.34035196949452
"457","Daves","T0","3","15","149",0,23.9692149243237,5.29347834748937,7.706176,4.5280651682824,0,NA,7.706176,23.9692149243237,5.29347834748937,4.5280651682824
"458","Daves","T0","1","15","146",0,20.4771100944572,3.95038997452432,7.809601,5.18356674316006,0,NA,7.809601,20.4771100944572,3.95038997452432,5.18356674316006
"459","Daves","T0","44","15","142",0,23.2313508904795,5.45903975390716,7.057614,4.25557459512037,0,NA,7.057614,23.2313508904795,5.45903975390716,4.25557459512037
"460","Daves","T0","36","15","150",0,21.3513184518196,4.84434929323878,7.11911,4.40746881766339,0,NA,7.11911,21.3513184518196,4.84434929323878,4.40746881766339
"461","Daves","T0","41","15","148",0,21.6780972972862,3.78611635611142,8.417048,5.72568174305952,0,NA,8.417048,21.6780972972862,3.78611635611142,5.72568174305952
"462","Daves","T0","62","15","144",0,31.8474125062054,28.1708046864491,9.593583,1.13051128147308,0,NA,9.593583,31.8474125062054,28.1708046864491,1.13051128147308
"463","Daves","T0","50","15","145",0,23.8861836264173,4.20394166209065,7.516004,5.68185420882803,0,NA,7.516004,23.8861836264173,4.20394166209065,5.68185420882803
"464","Daves","T0","3","16","153",0,37.5825130982806,9.77513165820056,10.190786,3.84470658937385,0,NA,10.190786,37.5825130982806,9.77513165820056,3.84470658937385
"465","Daves","T0","62","16","159",0,28.2848362501099,6.63774255767722,8.553196,4.2612132067996,0,NA,8.553196,28.2848362501099,6.63774255767722,4.2612132067996
"466","Daves","T0","1","16","152",0,18.2262485448389,3.46126175171988,7.226232,5.26578162884746,0,NA,7.226232,18.2262485448389,3.46126175171988,5.26578162884746
"467","Daves","T0","44","16","156",1,43.8089842751163,11.4986498227557,10.789007,3.80992420418082,0,NA,10.789007,43.8089842751163,11.4986498227557,3.80992420418082
"468","Daves","T0","41","16","155",0,19.5709216072948,3.63517784542585,7.17699,5.38375904549511,0,NA,7.17699,19.5709216072948,3.63517784542585,5.38375904549511
"469","Daves","T0","13","16","151",0,20.0336145147729,3.68606727532241,7.271248,5.43495628766585,0,NA,7.271248,20.0336145147729,3.68606727532241,5.43495628766585
"470","Daves","T0","31","16","157",0,26.0785152143275,5.36824648191581,8.172715,4.85792060818725,0,NA,8.172715,26.0785152143275,5.36824648191581,4.85792060818725
"471","Daves","T0","36","16","158",0,33.98749352478,8.49412230277186,8.523751,4.00129552098502,0,NA,8.523751,33.98749352478,8.49412230277186,4.00129552098502
"472","Daves","T0","62","17","169",0,27.504534690598,6.83732614844756,7.863658,4.0227033336479,0,NA,7.863658,27.504534690598,6.83732614844756,4.0227033336479
"473","Daves","T0","36","17","168",0,30.5791083671139,7.37787616338586,9.085603,4.14470339294506,0,NA,9.085603,30.5791083671139,7.37787616338586,4.14470339294506
"474","Daves","T0","41","17","164",0,25.2655222519387,5.38210737413127,8.328667,4.6943549237564,0,NA,8.328667,25.2655222519387,5.38210737413127,4.6943549237564
"475","Daves","T0","1","17","162",0,24.9453534558294,5.465827456103,8.212301,4.56387503194527,0,NA,8.212301,24.9453534558294,5.465827456103,4.56387503194527
"476","Daves","T0","44","17","170",1,27.8429312918514,6.62555784936509,8.727191,4.20235275653348,0,NA,8.727191,27.8429312918514,6.62555784936509,4.20235275653348
"477","Daves","T0","50","17","167",1,22.9214745539413,4.73152155248589,7.971973,4.8444193479154,0,NA,7.971973,22.9214745539413,4.73152155248589,4.8444193479154
"478","Daves","T0","31","17","166",0,21.8192731357948,4.27125349535006,7.948332,5.10840041677428,0,NA,7.948332,21.8192731357948,4.27125349535006,5.10840041677428
"479","Daves","T0","13","17","163",0,23.5962309895843,4.65499617552356,8.219562,5.06901189600448,0,NA,8.219562,23.5962309895843,4.65499617552356,5.06901189600448
"480","Daves","T0","7","17","165",0,31.2131074590415,8.18283684670314,8.608008,3.814460442483,0,NA,8.608008,31.2131074590415,8.18283684670314,3.814460442483
"481","Daves","T0","41","18","173",0,22.4864240301142,4.54077441733744,7.699077,4.95211212084381,0,NA,7.699077,22.4864240301142,4.54077441733744,4.95211212084381
"482","Daves","T0","3","18","175",0,28.9306519772093,7.49823266654212,8.098509,3.8583294575935,0,NA,8.098509,28.9306519772093,7.49823266654212,3.8583294575935
"483","Daves","T0","50","18","176",0,25.0260022927802,5.61127625077701,7.948463,4.4599483565463,0,NA,7.948463,25.0260022927802,5.61127625077701,4.4599483565463
"484","Daves","T0","62","18","178",0,23.2986946011511,5.13196235817193,7.560893,4.53991923071128,0,NA,7.560893,23.2986946011511,5.13196235817193,4.53991923071128
"485","Daves","T0","36","18","174",0,31.268821974591,7.98593482498237,8.970528,3.91548674762193,0,NA,8.970528,31.268821974591,7.98593482498237,3.91548674762193
"486","Daves","T0","31","18","172",0,28.8263309952607,5.84170761856998,9.350462,4.93457271014827,0,NA,9.350462,28.8263309952607,5.84170761856998,4.93457271014827
"487","Daves","T0","44","18","180",0,19.4630208722917,3.99993334356,7.023495,4.86583630290432,0,NA,7.023495,19.4630208722917,3.99993334356,4.86583630290432
"488","Daves","T0","1","19","185",0,22.9000814757767,5.08791348003416,7.847682,4.50087871298136,0,NA,7.847682,22.9000814757767,5.08791348003416,4.50087871298136
"489","Daves","T0","3","19","186",0,20.6794887369666,4.23195089326332,7.487703,4.88651434256608,0,NA,7.487703,20.6794887369666,4.23195089326332,4.88651434256608
"490","Daves","T0","7","19","189",0,19.6128339151408,4.02492373675144,6.692168,4.87284609545683,0,NA,6.692168,19.6128339151408,4.02492373675144,4.87284609545683
"491","Daves","T0","13","19","190",0,18.8884416264408,3.39980486466943,7.277697,5.5557428671064,0,NA,7.277697,18.8884416264408,3.39980486466943,5.5557428671064
"492","Daves","T0","50","19","188",0,26.9033163418588,5.94923779828174,8.2502,4.52214506362967,0,NA,8.2502,26.9033163418588,5.94923779828174,4.52214506362967
"493","Daves","T0","31","19","182",0,32.6167345227096,7.55497240912098,10.151221,4.31725395625958,0,NA,10.151221,32.6167345227096,7.55497240912098,4.31725395625958
"494","Daves","T0","36","19","184",0,30.9334308256169,7.91730065484616,8.847122,3.90706784725708,0,NA,8.847122,30.9334308256169,7.91730065484616,3.90706784725708
"495","Daves","T0","62","19","181",0,25.8293458470191,5.69171717381186,8.396349,4.53805856093173,0,NA,8.396349,25.8293458470191,5.69171717381186,4.53805856093173
"496","Daves","T0","41","19","183",0,21.9213138242854,4.75817411995842,7.021056,4.60708525405475,0,NA,7.021056,21.9213138242854,4.75817411995842,4.60708525405475
"497","Daves","T0","7","20","200",0,24.4970518937503,6.02454902033764,7.380193,4.06620509038159,0,NA,7.380193,24.4970518937503,6.02454902033764,4.06620509038159
"498","Daves","T0","50","20","198",0,30.2203986517411,6.69552880656428,9.018113,4.51351932383789,0,NA,9.018113,30.2203986517411,6.69552880656428,4.51351932383789
"499","Daves","T0","13","20","199",0,29.8078440649043,6.27761672700754,9.327672,4.74827396465049,0,NA,9.327672,29.8078440649043,6.27761672700754,4.74827396465049
"500","Daves","T0","31","20","192",0,26.3576748793754,5.61612385585564,8.828995,4.69321467187617,0,NA,8.828995,26.3576748793754,5.61612385585564,4.69321467187617
"501","Daves","T0","1","20","193",0,18.8208496480611,4.02519524086114,6.505289,4.67576068286183,0,NA,6.505289,18.8208496480611,4.02519524086114,4.67576068286183
"502","Daves","T0","36","20","191",0,36.6995637165455,8.68182760827427,10.568982,4.22717028861167,0,NA,10.568982,36.6995637165455,8.68182760827427,4.22717028861167
"503","Daves","T0","3","20","197",0,23.8231757614086,4.70490178290754,8.128202,5.06347993234543,0,NA,8.128202,23.8231757614086,4.70490178290754,5.06347993234543
"504","Looe","T0","1","1","7",0,16.6182386777574,3.60207149470096,6.418923,4.61352271941427,0,NA,6.418923,16.6182386777574,3.60207149470096,4.61352271941427
"505","Looe","T0","3","1","10",0,16.3260820684867,3.43354609683336,6.081557,4.75487487514546,0,NA,6.081557,16.3260820684867,3.43354609683336,4.75487487514546
"506","Looe","T0","36","1","9",0,39.5794758223108,11.2781195691377,8.978914,3.50940381325794,0,NA,8.978914,39.5794758223108,11.2781195691377,3.50940381325794
"507","Looe","T0","44","1","8",0,32.930587926239,7.89758823205133,9.755547,4.16970180752074,0,NA,9.755547,32.930587926239,7.89758823205133,4.16970180752074
"508","Looe","T0","41","2","15",0,26.6698742420169,5.90036201803937,8.723368,4.52004032303072,0,NA,8.723368,26.6698742420169,5.90036201803937,4.52004032303072
"509","Looe","T0","50","2","14",0,28.2963066681588,5.74704857481806,8.623048,4.92362406542817,0,NA,8.623048,28.2963066681588,5.74704857481806,4.92362406542817
"510","Looe","T0","7","2","18",0,36.1738853884279,11.3541404165822,8.401778,3.18596424398605,0,NA,8.401778,36.1738853884279,11.3541404165822,3.18596424398605
"511","Looe","T0","36","2","19",0,42.2135108036163,9.45777240418876,10.431457,4.46336716507582,0,NA,10.431457,42.2135108036163,9.45777240418876,4.46336716507582
"512","Looe","T0","3","2","17",0,25.1183676880221,5.11935164940668,8.186712,4.9065525105964,0,NA,8.186712,25.1183676880221,5.11935164940668,4.9065525105964
"513","Looe","T0","31","2","13",0,23.0373037969593,5.34791981492587,7.499077,4.30771301631393,0,NA,7.499077,23.0373037969593,5.34791981492587,4.30771301631393
"514","Looe","T0","31","3","27",0,20.0935818718479,3.87412373621288,7.555062,5.18661334536779,0,NA,7.555062,20.0935818718479,3.87412373621288,5.18661334536779
"515","Looe","T0","3","3","21",0,25.6769660573586,6.6013738472966,7.282414,3.88963974035099,0,NA,7.282414,25.6769660573586,6.6013738472966,3.88963974035099
"516","Looe","T0","50","3","24",0,27.1686084319059,6.38178125765401,8.571006,4.257213986976,0,NA,8.571006,27.1686084319059,6.38178125765401,4.257213986976
"517","Looe","T0","13","3","22",0,17.7303846858281,3.70331688577662,6.342104,4.78770389699176,0,NA,6.342104,17.7303846858281,3.70331688577662,4.78770389699176
"518","Looe","T0","1","3","29",0,20.569193177109,4.44066274941443,7.14955,4.63200975571076,0,NA,7.14955,20.569193177109,4.44066274941443,4.63200975571076
"519","Looe","T0","36","3","30",0,32.3393480998902,7.59521854725886,10.165267,4.2578561628831,0,NA,10.165267,32.3393480998902,7.59521854725886,4.2578561628831
"520","Looe","T0","62","4","36",0,31.2221568016546,7.88735549819184,9.054286,3.95850761498099,0,NA,9.054286,31.2221568016546,7.88735549819184,3.95850761498099
"521","Looe","T0","13","4","33",0,22.392336073995,5.0183452391533,7.309912,4.46209557271772,0,NA,7.309912,22.392336073995,5.0183452391533,4.46209557271772
"522","Looe","T0","44","4","34",0,29.2589753717227,6.96643615279759,8.729765,4.19999189398626,0,NA,8.729765,29.2589753717227,6.96643615279759,4.19999189398626
"523","Looe","T0","36","4","35",0,26.0720226175571,5.65220144785539,8.733731,4.61271999203949,0,NA,8.733731,26.0720226175571,5.65220144785539,4.61271999203949
"524","Looe","T0","1","4","40",0,26.2306148438811,5.69472068566005,8.239419,4.60612842872746,0,NA,8.239419,26.2306148438811,5.69472068566005,4.60612842872746
"525","Looe","T0","41","4","31",0,25.7426814630113,4.79130486548354,9.481329,5.37279137640792,0,NA,9.481329,25.7426814630113,4.79130486548354,5.37279137640792
